transaction_id,payment_id,final_status,reason,amount_match,date_match,ledger_found,ledger_status,payment_status,date_difference,amount_difference,absolute_amount_difference,date_diff,exception_type,date_severity,risk_level,recommended_action,is_exception,bank_amount,payment_amount,normalized_reference,match_status,amount_difference_pct,same_transaction_payment_numeric_id,has_payment_id,transaction_payment_id_delta,has_normalized_reference,high_attention,ml_risk_probability,ml_prediction,ml_risk_level,ml_reason
TXN0378,PAY0378,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,3166.92,3166.92,GW-465618,MATCHED,0.0,True,1,0,YES,0,0.0272,0,LOW,No major deterministic risk factor detected
TXN0379,PAY0379,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,21415.38,21415.38,GW-385914,MATCHED,0.0,True,1,0,YES,0,0.0275,0,LOW,No major deterministic risk factor detected
TXN0380,PAY0249,DUPLICATE_PAYMENT,Matching payment was already assigned to another bank transaction,False,False,False,UNKNOWN,UNKNOWN,0.0,0.0,0.0,,DUPLICATE_PAYMENT,NOT_APPLICABLE,HIGH,MANUAL_REVIEW_DUPLICATE,True,30103.71,30103.71,GW-474474,DUPLICATE_PAYMENT,0.0,False,1,131,YES,1,0.9965,1,CRITICAL,Final status is DUPLICATE_PAYMENT
TXN0381,PAY0381,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,105148.2,105148.2,GW-450518,MATCHED,0.0,True,1,0,YES,0,0.0293,0,LOW,No major deterministic risk factor detected
TXN0382,PAY0382,DATE_MISMATCH,Bank transaction date differs from payment date by 7 days,True,False,True,POSTED,SUCCESS,7.0,0.0,0.0,7.0,DATE_MISMATCH,MEDIUM,MEDIUM,MANUAL_REVIEW,True,6971.68,6971.68,GW-988347,MATCHED,0.0,True,1,0,YES,0,0.0766,0,LOW,No major deterministic risk factor detected
TXN0383,PAY0383,DATE_MISMATCH,Bank transaction date differs from payment date by 19 days,True,False,True,POSTED,SUCCESS,19.0,0.0,0.0,19.0,DATE_MISMATCH,HIGH,HIGH,HIGH_PRIORITY_INVESTIGATION,True,7183.05,7183.05,GW-714026,MATCHED,0.0,True,1,0,YES,1,0.9566,1,CRITICAL,Date difference is 19 days
TXN0384,PAY0384,DATE_MISMATCH,Bank transaction date differs from payment date by 7 days,True,False,True,POSTED,SUCCESS,7.0,0.0,0.0,7.0,DATE_MISMATCH,MEDIUM,MEDIUM,MANUAL_REVIEW,True,156092.11,156092.11,GW-980878,MATCHED,0.0,True,1,0,YES,0,0.0852,0,LOW,No major deterministic risk factor detected
TXN0385,PAY0385,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,67699.65,67699.65,GW-353625,MATCHED,0.0,True,1,0,YES,0,0.0285,0,LOW,No major deterministic risk factor detected
TXN0386,PAY0386,DATE_MISMATCH,Bank transaction date differs from payment date by 4 days,True,False,True,POSTED,SUCCESS,4.0,0.0,0.0,4.0,DATE_MISMATCH,MEDIUM,MEDIUM,MANUAL_REVIEW,True,1688.98,1688.98,GW-467975,MATCHED,0.0,True,1,0,YES,0,0.0516,0,LOW,No major deterministic risk factor detected
TXN0387,PAY0387,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,3399.06,3399.06,GW-766613,MATCHED,0.0,True,1,0,YES,0,0.0272,0,LOW,No major deterministic risk factor detected
TXN0388,PAY0388,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,54692.14,54692.14,GW-543422,MATCHED,0.0,True,1,0,YES,0,0.0217,0,LOW,No major deterministic risk factor detected
TXN0389,PAY0389,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,104212.33,104212.33,GW-618268,MATCHED,0.0,True,1,0,YES,0,0.0225,0,LOW,No major deterministic risk factor detected
TXN0390,PAY0390,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,74971.18,74971.18,GW-791160,MATCHED,0.0,True,1,0,YES,0,0.0328,0,LOW,No major deterministic risk factor detected
TXN0391,PAY0155,DUPLICATE_PAYMENT,Matching payment was already assigned to another bank transaction,False,False,False,UNKNOWN,UNKNOWN,0.0,0.0,0.0,,DUPLICATE_PAYMENT,NOT_APPLICABLE,HIGH,MANUAL_REVIEW_DUPLICATE,True,74391.65,74391.65,GW-887917,DUPLICATE_PAYMENT,0.0,False,1,236,YES,1,0.998,1,CRITICAL,Final status is DUPLICATE_PAYMENT
TXN0392,PAY0392,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,15955.75,15955.75,GW-498795,MATCHED,0.0,True,1,0,YES,0,0.0274,0,LOW,No major deterministic risk factor detected
TXN0393,PAY0393,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,6584.57,6584.57,GW-711616,MATCHED,0.0,True,1,0,YES,0,0.0312,0,LOW,No major deterministic risk factor detected
TXN0394,PAY0394,PAYMENT_FAILED,Payment gateway status is FAILED,True,True,True,POSTED,FAILED,0.0,0.0,0.0,0.0,PAYMENT_FAILED,NOT_APPLICABLE,HIGH,INVESTIGATE_FAILED_PAYMENT,True,2708.86,2708.86,GW-233636,MATCHED,0.0,True,1,0,YES,1,0.9469,1,CRITICAL,Final status is PAYMENT_FAILED; Payment status is FAILED
TXN0395,PAY0395,DATE_MISMATCH,Bank transaction date differs from payment date by 3 days,True,False,True,POSTED,SUCCESS,3.0,0.0,0.0,3.0,DATE_MISMATCH,MEDIUM,MEDIUM,MANUAL_REVIEW,True,9152.57,9152.57,GW-386422,MATCHED,0.0,True,1,0,YES,0,0.0454,0,LOW,No major deterministic risk factor detected
TXN0396,PAY0396,PAYMENT_FAILED,Payment gateway status is FAILED,True,True,True,POSTED,FAILED,0.0,0.0,0.0,0.0,PAYMENT_FAILED,NOT_APPLICABLE,HIGH,INVESTIGATE_FAILED_PAYMENT,True,42334.68,42334.68,GW-536522,MATCHED,0.0,True,1,0,YES,1,0.9484,1,CRITICAL,Final status is PAYMENT_FAILED; Payment status is FAILED
TXN0397,PAY0397,DATE_MISMATCH,Bank transaction date differs from payment date by 6 days,True,False,True,POSTED,SUCCESS,6.0,0.0,0.0,6.0,DATE_MISMATCH,MEDIUM,MEDIUM,MANUAL_REVIEW,True,64079.94,64079.94,GW-317159,MATCHED,0.0,True,1,0,YES,0,0.0701,0,LOW,No major deterministic risk factor detected
TXN0398,PAY0398,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,3602.53,3602.53,GW-118855,MATCHED,0.0,True,1,0,YES,0,0.0272,0,LOW,No major deterministic risk factor detected
TXN0399,PAY0003,DUPLICATE_PAYMENT,Matching payment was already assigned to another bank transaction,False,False,False,UNKNOWN,UNKNOWN,0.0,0.0,0.0,,DUPLICATE_PAYMENT,NOT_APPLICABLE,HIGH,MANUAL_REVIEW_DUPLICATE,True,41110.22,41110.22,GW-297863,DUPLICATE_PAYMENT,0.0,False,1,396,YES,1,0.9991,1,CRITICAL,Final status is DUPLICATE_PAYMENT
TXN0400,PAY0400,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,182256.25,182256.25,GW-432236,MATCHED,0.0,True,1,0,YES,0,0.0239,0,LOW,No major deterministic risk factor detected
TXN0401,PAY0401,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,180857.34,180857.34,GW-533054,MATCHED,0.0,True,1,0,YES,0,0.0239,0,LOW,No major deterministic risk factor detected
TXN0402,PAY0402,DATE_MISMATCH,Bank transaction date differs from payment date by 20 days,True,False,True,POSTED,SUCCESS,20.0,0.0,0.0,20.0,DATE_MISMATCH,HIGH,HIGH,HIGH_PRIORITY_INVESTIGATION,True,66644.44,66644.44,GW-931346,MATCHED,0.0,True,1,0,YES,1,0.9637,1,CRITICAL,Date difference is 20 days
TXN0403,PAY0403,PAYMENT_FAILED,Payment gateway status is FAILED,True,True,True,POSTED,FAILED,0.0,0.0,0.0,0.0,PAYMENT_FAILED,NOT_APPLICABLE,HIGH,INVESTIGATE_FAILED_PAYMENT,True,119814.69,119814.69,GW-516884,MATCHED,0.0,True,1,0,YES,1,0.9513,1,CRITICAL,Final status is PAYMENT_FAILED; Payment status is FAILED
TXN0404,PAY0404,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,46730.9,46730.9,GW-934213,MATCHED,0.0,True,1,0,YES,0,0.0321,0,LOW,No major deterministic risk factor detected
TXN0405,PAY0346,DUPLICATE_PAYMENT,Matching payment was already assigned to another bank transaction,False,False,False,UNKNOWN,UNKNOWN,0.0,0.0,0.0,,DUPLICATE_PAYMENT,NOT_APPLICABLE,HIGH,MANUAL_REVIEW_DUPLICATE,True,23098.14,23098.14,GW-641365,DUPLICATE_PAYMENT,0.0,False,1,59,YES,1,0.9949,1,CRITICAL,Final status is DUPLICATE_PAYMENT
TXN0406,PAY0406,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,87008.44,87008.44,GW-581071,MATCHED,0.0,True,1,0,YES,0,0.0289,0,LOW,No major deterministic risk factor detected
TXN0407,PAY0046,DUPLICATE_PAYMENT,Matching payment was already assigned to another bank transaction,False,False,False,UNKNOWN,UNKNOWN,0.0,0.0,0.0,,DUPLICATE_PAYMENT,NOT_APPLICABLE,HIGH,MANUAL_REVIEW_DUPLICATE,True,2058.94,2058.94,GW-890193,DUPLICATE_PAYMENT,0.0,False,1,361,YES,1,0.9989,1,CRITICAL,Final status is DUPLICATE_PAYMENT
TXN0408,PAY0408,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,3050.81,3050.81,GW-649293,MATCHED,0.0,True,1,0,YES,0,0.0272,0,LOW,No major deterministic risk factor detected
TXN0409,PAY0409,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,52723.37,52723.37,GW-244995,MATCHED,0.0,True,1,0,YES,0,0.0323,0,LOW,No major deterministic risk factor detected
TXN0410,PAY0410,LEDGER_EXCEPTION,Ledger entry exists but posting status is PENDING,True,True,True,PENDING,SUCCESS,0.0,0.0,0.0,0.0,LEDGER_EXCEPTION,NOT_APPLICABLE,HIGH,INVESTIGATE_LEDGER,True,17208.7,17208.7,GW-170128,MATCHED,0.0,True,1,0,YES,1,0.9578,1,CRITICAL,Final status is LEDGER_EXCEPTION; Ledger status is PENDING
TXN0411,PAY0411,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,43749.76,43749.76,GW-286339,MATCHED,0.0,True,1,0,YES,0,0.0215,0,LOW,No major deterministic risk factor detected
TXN0412,PAY0412,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,3477.75,3477.75,GW-848654,MATCHED,0.0,True,1,0,YES,0,0.0311,0,LOW,No major deterministic risk factor detected
TXN0413,PAY0071,DUPLICATE_PAYMENT,Matching payment was already assigned to another bank transaction,False,False,False,UNKNOWN,UNKNOWN,0.0,0.0,0.0,,DUPLICATE_PAYMENT,NOT_APPLICABLE,HIGH,MANUAL_REVIEW_DUPLICATE,True,4834.33,4834.33,GW-172888,DUPLICATE_PAYMENT,0.0,False,1,342,YES,1,0.9988,1,CRITICAL,Final status is DUPLICATE_PAYMENT
TXN0414,PAY0414,PAYMENT_FAILED,Payment gateway status is FAILED,True,True,True,POSTED,FAILED,0.0,0.0,0.0,0.0,PAYMENT_FAILED,NOT_APPLICABLE,HIGH,INVESTIGATE_FAILED_PAYMENT,True,125864.49,125864.49,GW-751473,MATCHED,0.0,True,1,0,YES,1,0.9515,1,CRITICAL,Final status is PAYMENT_FAILED; Payment status is FAILED
TXN0415,PAY0415,PAYMENT_FAILED,Payment gateway status is FAILED,True,True,True,POSTED,FAILED,0.0,0.0,0.0,0.0,PAYMENT_FAILED,NOT_APPLICABLE,HIGH,INVESTIGATE_FAILED_PAYMENT,True,19979.36,19979.36,GW-982782,MATCHED,0.0,True,1,0,YES,1,0.9476,1,CRITICAL,Final status is PAYMENT_FAILED; Payment status is FAILED
TXN0416,PAY0416,LEDGER_EXCEPTION,Ledger entry exists but posting status is PENDING,True,True,True,PENDING,SUCCESS,0.0,0.0,0.0,0.0,LEDGER_EXCEPTION,NOT_APPLICABLE,HIGH,INVESTIGATE_LEDGER,True,57622.43,57622.43,GW-770323,MATCHED,0.0,True,1,0,YES,1,0.959,1,CRITICAL,Final status is LEDGER_EXCEPTION; Ledger status is PENDING
TXN0417,PAY0417,DATE_MISMATCH,Bank transaction date differs from payment date by 47 days,True,False,True,POSTED,SUCCESS,47.0,0.0,0.0,47.0,DATE_MISMATCH,CRITICAL,CRITICAL,ESCALATE,True,3467.2,3467.2,GW-987587,MATCHED,0.0,True,1,0,YES,1,0.9912,1,CRITICAL,Date difference is 47 days
TXN0418,PAY0418,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,7216.73,7216.73,GW-408123,MATCHED,0.0,True,1,0,YES,0,0.0272,0,LOW,No major deterministic risk factor detected
TXN0419,PAY0419,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,13552.57,13552.57,GW-570769,MATCHED,0.0,True,1,0,YES,0,0.0274,0,LOW,No major deterministic risk factor detected
TXN0420,PAY0420,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,6957.41,6957.41,GW-287284,MATCHED,0.0,True,1,0,YES,0,0.0209,0,LOW,No major deterministic risk factor detected
TXN0421,PAY0421,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,6444.26,6444.26,GW-489645,MATCHED,0.0,True,1,0,YES,0,0.0312,0,LOW,No major deterministic risk factor detected
TXN0422,PAY0422,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,17634.39,17634.39,GW-820247,MATCHED,0.0,True,1,0,YES,0,0.0314,0,LOW,No major deterministic risk factor detected
TXN0423,PAY0423,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,3094.97,3094.97,GW-378169,MATCHED,0.0,True,1,0,YES,0,0.0272,0,LOW,No major deterministic risk factor detected
TXN0424,PAY0424,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,864.94,864.94,GW-659431,MATCHED,0.0,True,1,0,YES,0,0.031,0,LOW,No major deterministic risk factor detected
TXN0425,PAY0425,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,114215.14,114215.14,GW-326813,MATCHED,0.0,True,1,0,YES,0,0.0227,0,LOW,No major deterministic risk factor detected
TXN0426,PAY0426,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,20156.36,20156.36,GW-408604,MATCHED,0.0,True,1,0,YES,0,0.0315,0,LOW,No major deterministic risk factor detected
TXN0427,PAY0427,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,4966.44,4966.44,GW-152148,MATCHED,0.0,True,1,0,YES,0,0.0272,0,LOW,No major deterministic risk factor detected
TXN0428,PAY0428,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,2718.19,2718.19,GW-248228,MATCHED,0.0,True,1,0,YES,0,0.0209,0,LOW,No major deterministic risk factor detected
TXN0429,PAY0429,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,82232.94,82232.94,GW-514339,MATCHED,0.0,True,1,0,YES,0,0.0222,0,LOW,No major deterministic risk factor detected
TXN0430,PAY0430,DATE_MISMATCH,Bank transaction date differs from payment date by 6 days,True,False,True,POSTED,SUCCESS,6.0,0.0,0.0,6.0,DATE_MISMATCH,MEDIUM,MEDIUM,MANUAL_REVIEW,True,141927.43,141927.43,GW-689457,MATCHED,0.0,True,1,0,YES,0,0.0742,0,LOW,No major deterministic risk factor detected
TXN0431,PAY0431,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,81701.35,81701.35,GW-436807,MATCHED,0.0,True,1,0,YES,0,0.0221,0,LOW,No major deterministic risk factor detected
TXN0432,PAY0432,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,53552.09,53552.09,GW-809270,MATCHED,0.0,True,1,0,YES,0,0.0217,0,LOW,No major deterministic risk factor detected
TXN0433,PAY0433,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,1777.5,1777.5,GW-298945,MATCHED,0.0,True,1,0,YES,0,0.0311,0,LOW,No major deterministic risk factor detected
TXN0434,PAY0434,DATE_MISMATCH,Bank transaction date differs from payment date by 5 days,True,False,True,POSTED,SUCCESS,5.0,0.0,0.0,5.0,DATE_MISMATCH,MEDIUM,MEDIUM,MANUAL_REVIEW,True,3711.22,3711.22,GW-499749,MATCHED,0.0,True,1,0,YES,0,0.0589,0,LOW,No major deterministic risk factor detected
TXN0435,PAY0435,DATE_MISMATCH,Bank transaction date differs from payment date by 5 days,True,False,True,POSTED,SUCCESS,5.0,0.0,0.0,5.0,DATE_MISMATCH,MEDIUM,MEDIUM,MANUAL_REVIEW,True,159820.15,159820.15,GW-803479,MATCHED,0.0,True,1,0,YES,0,0.066,0,LOW,No major deterministic risk factor detected
TXN0436,PAY0436,DATE_MISMATCH,Bank transaction date differs from payment date by 7 days,True,False,True,POSTED,SUCCESS,7.0,0.0,0.0,7.0,DATE_MISMATCH,MEDIUM,MEDIUM,MANUAL_REVIEW,True,108637.06,108637.06,GW-567792,MATCHED,0.0,True,1,0,YES,0,0.0824,0,LOW,No major deterministic risk factor detected
TXN0437,PAY0437,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,18140.27,18140.27,GW-727873,MATCHED,0.0,True,1,0,YES,0,0.0211,0,LOW,No major deterministic risk factor detected
TXN0438,PAY0438,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,29968.76,29968.76,GW-270138,MATCHED,0.0,True,1,0,YES,0,0.0317,0,LOW,No major deterministic risk factor detected
TXN0439,PAY0439,AMOUNT_MISMATCH,Bank reference matched a payment candidate but amounts differ,False,False,False,UNKNOWN,UNKNOWN,0.0,0.0,0.0,,AMOUNT_MISMATCH,NOT_APPLICABLE,HIGH,INVESTIGATE_AMOUNT_DIFFERENCE,True,9442.28,18884.56,GW-631215,AMOUNT_MISMATCH,0.0,True,1,0,YES,1,0.9925,1,CRITICAL,Final status is AMOUNT_MISMATCH
TXN0440,PAY0440,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,148860.81,148860.81,GW-921864,MATCHED,0.0,True,1,0,YES,0,0.0233,0,LOW,No major deterministic risk factor detected
TXN0441,PAY0441,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,7248.76,7248.76,GW-189525,MATCHED,0.0,True,1,0,YES,0,0.0272,0,LOW,No major deterministic risk factor detected
TXN0442,PAY0442,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,190318.94,190318.94,GW-978785,MATCHED,0.0,True,1,0,YES,0,0.0358,0,LOW,No major deterministic risk factor detected
TXN0443,PAY0443,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,61230.65,61230.65,GW-224973,MATCHED,0.0,True,1,0,YES,0,0.0218,0,LOW,No major deterministic risk factor detected
TXN0444,PAY0444,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,21943.33,21943.33,GW-389577,MATCHED,0.0,True,1,0,YES,0,0.0212,0,LOW,No major deterministic risk factor detected
TXN0445,PAY0445,DATE_MISMATCH,Bank transaction date differs from payment date by 5 days,True,False,True,POSTED,SUCCESS,5.0,0.0,0.0,5.0,DATE_MISMATCH,MEDIUM,MEDIUM,MANUAL_REVIEW,True,2952.37,2952.37,GW-359454,MATCHED,0.0,True,1,0,YES,0,0.0589,0,LOW,No major deterministic risk factor detected
TXN0446,PAY0446,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,143699.79,143699.79,GW-931374,MATCHED,0.0,True,1,0,YES,0,0.0232,0,LOW,No major deterministic risk factor detected
TXN0447,PAY0447,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,10993.7,10993.7,GW-623736,MATCHED,0.0,True,1,0,YES,0,0.0273,0,LOW,No major deterministic risk factor detected
TXN0448,PAY0448,PAYMENT_REFUNDED,Payment gateway status is REFUNDED,True,True,True,POSTED,REFUNDED,0.0,0.0,0.0,0.0,PAYMENT_REFUNDED,NOT_APPLICABLE,HIGH,REVIEW_REFUND,True,123024.7,123024.7,GW-622189,MATCHED,0.0,True,1,0,YES,1,0.9339,1,CRITICAL,Final status is PAYMENT_REFUNDED; Payment status is REFUNDED
TXN0449,PAY0449,DATE_MISMATCH,Bank transaction date differs from payment date by 22 days,True,False,True,POSTED,SUCCESS,22.0,0.0,0.0,22.0,DATE_MISMATCH,HIGH,HIGH,HIGH_PRIORITY_INVESTIGATION,True,196882.81,196882.81,GW-112220,MATCHED,0.0,True,1,0,YES,1,0.9749,1,CRITICAL,Date difference is 22 days
TXN0450,PAY0450,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,159043.96,159043.96,GW-971270,MATCHED,0.0,True,1,0,YES,0,0.0235,0,LOW,No major deterministic risk factor detected
TXN0451,PAY0451,DATE_MISMATCH,Bank transaction date differs from payment date by 47 days,True,False,True,POSTED,SUCCESS,47.0,0.0,0.0,47.0,DATE_MISMATCH,CRITICAL,CRITICAL,ESCALATE,True,88034.04,88034.04,GW-444489,MATCHED,0.0,True,1,0,YES,1,0.9918,1,CRITICAL,Date difference is 47 days
TXN0452,PAY0452,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,26880.78,26880.78,GW-572524,MATCHED,0.0,True,1,0,YES,0,0.0212,0,LOW,No major deterministic risk factor detected
